,codigo_ocorrencia,classificacao,tipo,localidade,uf,pais,aerodromo,dia_ocorrencia,horario,sera_investigada,comando_investigador,status_investigacao,numero_relatorio,relatorio_publicado,dia_publicacao,quantidade_recomendacoes,aeronaves_envolvidas,saida_pista,dia_extracao,fase_operacao
1562,50314,ACIDENTE,FALHA DO MOTOR EM VOO,MUCUGE,BA,BRASIL,****,2013-10-22,20:06:00,SIM,SERIPA-2,ATIVA,A-191/CENIPA/2013,,,0,1,,2016-07-30,APROXIMAÇÃO FINAL
1563,42758,ACIDENTE,PERDA DE CONTROLE EM VOO,ITANHAEM,SP,BRASIL,****,2010-09-10,14:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CRUZEIRO
1564,51443,INCIDENTE GRAVE,POUSO LONGO,ITANHAEM,SP,BRASIL,SDIM,2014-05-01,14:42:00,SIM,SERIPA-4,ATIVA,IG-089/CENIPA/2014,,,0,1,1.0,2016-07-30,POUSO
1565,45751,ACIDENTE,PERDA DE CONTROLE NO SOLO,ITANHAEM,SP,BRASIL,****,2012-04-14,15:30:00,SIM,SERIPA-4,FINALIZADA,A-017/CENIPA/2013,1.0,2013-07-16,2,1,1.0,2016-07-30,DECOLAGEM
1566,51420,ACIDENTE,FALHA DO MOTOR EM VOO,ITANHAEM,SP,BRASIL,****,2014-01-30,20:40:00,***,SERIPA-4,,,,,0,1,,2016-07-30,NAVEGAÇÃO A BAIXA ALTURA
1567,47992,ACIDENTE,POUSO BRUSCO,ITANHAEM,SP,BRASIL,SDIM,2013-05-03,13:20:00,SIM,SERIPA-4,FINALIZADA,A-087/CENIPA/2013,1.0,2013-07-16,1,1,,2016-07-30,POUSO
1568,49115,ACIDENTE,FALHA DO MOTOR EM VOO,VILA PROPICIO,GO,BRASIL,****,2013-02-21,10:30:00,SIM,SERIPA-6,FINALIZADA,A-130/CENIPA/2013,1.0,2015-06-06,0,1,,2016-07-30,DECOLAGEM
1569,53418,ACIDENTE,INDETERMINADA,DIVINOPOLIS,MG,BRASIL,SNDV,2015-07-11,16:14:00,***,SERIPA-3,,,,,0,1,,2016-07-30,DECOLAGEM
1570,43095,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,DIVINOPOLIS,MG,BRASIL,****,2010-10-16,12:00:00,***,SERIPA-3,,,,,0,1,,2016-07-30,SUBIDA
1571,43446,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,URUGUAIANA,RS,BRASIL,****,2010-11-14,11:30:00,SIM,SERIPA-5,FINALIZADA,A-077/CENIPA/2011,1.0,2011-08-29,2,1,,2016-07-30,ESPECIALIZADA
1572,34841,ACIDENTE,CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO,URUGUAIANA,RS,BRASIL,****,2008-10-30,18:50:00,SIM,SERIPA-5,FINALIZADA,A-067/CENIPA/2012,1.0,2012-07-03,2,1,,2016-07-30,ESPECIALIZADA
1573,34840,ACIDENTE,CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO,URUGUAIANA,RS,BRASIL,****,2008-10-20,12:30:00,SIM,SERIPA-5,FINALIZADA,A-066/CENIPA/2012,1.0,2012-07-03,1,1,,2016-07-30,ESPECIALIZADA
1574,39015,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,URUGUAIANA,RS,BRASIL,SJDU,2009-11-19,20:18:00,SIM,SERIPA-5,FINALIZADA,A-093/CENIPA/2011,1.0,2011-11-04,7,1,,2016-07-30,OUTRA FASE
1575,46751,ACIDENTE,OUTROS TIPOS,URUGUAIANA,RS,BRASIL,SJDU,2012-12-13,22:00:00,SIM,SERIPA-5,FINALIZADA,A-560/CENIPA/2015,1.0,2016-06-23,2,1,,2016-07-30,DECOLAGEM
1576,50131,ACIDENTE,PERDA DE CONTROLE NO SOLO,URUGUAIANA,RS,BRASIL,****,2013-11-08,21:10:00,SIM,SERIPA-5,FINALIZADA,A-202/CENIPA/2013,1.0,2014-04-28,0,1,,2016-07-30,DECOLAGEM
1577,35275,ACIDENTE,PANE SECA,URUGUAIANA,RS,BRASIL,****,2008-12-15,12:35:00,SIM,SERIPA-5,FINALIZADA,A-013/CENIPA/2012,1.0,2012-02-22,1,1,,2016-07-30,DECOLAGEM
1578,50354,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,ITAPEVA,SP,BRASIL,SDYW,2013-12-10,20:00:00,***,SERIPA-4,,,,,0,1,,2016-07-30,DECOLAGEM
1579,28016,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,VACARIA,RS,BRASIL,****,2006-11-08,16:30:00,SIM,SERIPA-5,ATIVA,A DEFINIR,,,0,1,,2016-07-30,MANOBRA
1580,53117,ACIDENTE,FALHA DO MOTOR EM VOO,ITAPIRA,SP,BRASIL,****,2015-02-21,11:40:00,SIM,SERIPA-4,FINALIZADA,A-024/CENIPA/2015,1.0,2016-06-03,1,1,,2016-07-30,MANOBRA
1581,43989,ACIDENTE,FALHA DO MOTOR EM VOO,SABAUDIA,PR,BRASIL,****,2011-02-25,18:00:00,SIM,SERIPA-5,FINALIZADA,A-103/CENIPA/2012,1.0,2012-09-20,6,1,,2016-07-30,DECOLAGEM
1582,40839,ACIDENTE,FALHA DO MOTOR EM VOO,ITAPOLIS,SP,BRASIL,****,2010-05-10,20:30:00,SIM,SERIPA-4,FINALIZADA,ENCERRADA NO RAI,,,0,1,,2016-07-30,SUBIDA
1583,44377,ACIDENTE,PERDA DE CONTROLE NO SOLO,ITAPOLIS,SP,BRASIL,SDIO,2011-04-09,14:50:00,SIM,SERIPA-4,FINALIZADA,A-089/CENIPA/2012,1.0,2012-08-29,11,1,0.0,2016-07-30,CORRIDA APÓS POUSO
1584,53436,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,ITAPOLIS,SP,BRASIL,SDIO,2015-08-17,12:45:00,SIM,SERIPA-4,FINALIZADA,IG-115/CENIPA/2015,1.0,2016-06-23,0,1,,2016-07-30,POUSO
1585,46753,ACIDENTE,PANE SECA,ITAPOLIS,SP,BRASIL,****,2012-12-20,13:30:00,SIM,SERIPA-4,FINALIZADA,A-614/CENIPA/2014,1.0,2016-06-23,2,1,,2016-07-30,ESPECIALIZADA
1586,60625,ACIDENTE,PERDA DE CONTROLE NO SOLO,ITAPOLIS,SP,BRASIL,SDIO,2015-12-17,21:30:00,SIM,SERIPA-4,ATIVA,A-170/CENIPA/2015,,,0,1,1.0,2016-07-30,POUSO
1587,46279,INCIDENTE GRAVE,COM TREM DE POUSO,ITAPOLIS,SP,BRASIL,SDIO,2012-08-15,20:40:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,POUSO
1588,29555,ACIDENTE,PERDA DE CONTROLE EM VOO,ITAPOLIS,SP,BRASIL,SDIO,2007-06-15,16:30:00,SIM,SERIPA-4,FINALIZADA,A-025/CENIPA/2008,1.0,2008-12-30,9,1,,2016-07-30,INDETERMINADA
1589,45865,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,ITAPOLIS,SP,BRASIL,****,2012-05-18,19:45:00,SIM,CENIPA,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CRUZEIRO
1590,52341,ACIDENTE,INDETERMINADA,VERANOPOLIS,RS,BRASIL,****,2014-09-21,19:30:00,***,SERIPA-5,,,,,0,1,,2016-07-30,MANOBRA
1591,42718,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,VERANOPOLIS,RS,BRASIL,SSVN,2010-09-08,19:10:00,SIM,SERIPA-5,FINALIZADA,IG-039/CENIPA/2011,1.0,2011-07-21,2,1,1.0,2016-07-30,DECOLAGEM
1592,46861,ACIDENTE,PERDA DE CONTROLE NO SOLO,VIAMAO,RS,BRASIL,****,2013-01-02,16:45:00,SIM,SERIPA-5,FINALIZADA,A-001/CENIPA/2013,1.0,2013-07-08,0,1,,2016-07-30,DECOLAGEM
1593,45333,ACIDENTE,FALHA DO MOTOR EM VOO,VIAMAO,RS,BRASIL,****,2012-01-06,13:00:00,SIM,SERIPA-5,FINALIZADA,A-070/CENIPA/2013,1.0,2013-11-27,0,1,,2016-07-30,ESPECIALIZADA
1594,45332,ACIDENTE,PERDA DE CONTROLE NO SOLO,VIAMAO,RS,BRASIL,****,2012-01-09,13:30:00,SIM,SERIPA-5,FINALIZADA,A-072/CENIPA/2013,1.0,2013-11-27,0,1,,2016-07-30,DECOLAGEM
1595,46258,ACIDENTE,COM COMANDOS DE VOO,ITAQUAQUECETUBA,SP,BRASIL,****,2012-08-19,18:05:00,SIM,SERIPA-4,FINALIZADA,A-587/CENIPA/2014,1.0,2015-03-06,0,1,,2016-07-30,CRUZEIRO
1596,53427,ACIDENTE,FALHA DO MOTOR EM VOO,ITARIRI,SP,BRASIL,****,2015-08-13,12:50:00,SIM,SERIPA-4,ATIVA,A-112/CENIPA/2015,,,0,1,,2016-07-30,ESPECIALIZADA
1597,53197,ACIDENTE,FALHA DO MOTOR EM VOO,ITATIBA,SP,BRASIL,****,2015-04-05,11:50:00,SIM,SERIPA-4,ATIVA,A-054/CENIPA/2015,,,0,1,,2016-07-30,MANOBRA
1598,45750,ACIDENTE,PERDA DE CONTROLE EM VOO,ITIRAPINA,SP,BRASIL,****,2012-04-13,15:45:00,***,SERIPA-4,,,,,0,1,,2016-07-30,MANOBRA
1599,43909,ACIDENTE,PERDA DE CONTROLE EM VOO,ITIRAPINA,SP,BRASIL,SDJA,2011-01-29,11:45:00,SIM,SERIPA-4,FINALIZADA,A-572/CENIPA/2014,1.0,2014-08-15,0,1,,2016-07-30,ARREMETIDA NO SOLO
1600,53437,ACIDENTE,PANE SECA,SANTA ISABEL DO IVAI,PR,BRASIL,****,2014-11-21,09:30:00,SIM,SERIPA-5,ATIVA,A DEFINIR,,,0,1,,2016-07-30,ESPECIALIZADA
1601,44700,ACIDENTE,MANOBRAS A BAIXA ALTURA,ITOBI,SP,BRASIL,****,2011-07-01,19:30:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,OUTRA FASE
1602,45050,ACIDENTE,PERDA DE CONTROLE EM VOO,ITOBI,SP,BRASIL,****,2011-09-09,10:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,OUTRA FASE
1603,45829,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,SANTA MARIANA,PR,BRASIL,****,2012-05-10,12:00:00,SIM,SERIPA-5,FINALIZADA,A-602/CENIPA/2014,1.0,2014-10-10,0,1,,2016-07-30,NAVEGAÇÃO A BAIXA ALTURA
1604,52987,ACIDENTE,PERDA DE CONTROLE EM VOO,ITU,SP,BRASIL,****,2015-01-24,14:00:00,SIM,SERIPA-4,ATIVA,A-011/CENIPA/2015,,,0,1,,2016-07-30,DECOLAGEM
1605,45651,ACIDENTE,FALHA DO MOTOR EM VOO,ITU,SP,BRASIL,****,2012-03-24,20:45:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CRUZEIRO
1606,52980,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,SANTA MONICA,PR,BRASIL,****,2015-01-10,22:00:00,SIM,SERIPA-5,ATIVA,A-006/CENIPA/2015,,,0,1,,2016-07-30,CRUZEIRO
1607,51755,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,SANTA MONICA,PR,BRASIL,****,2014-07-12,13:30:00,SIM,SERIPA-5,FINALIZADA,IG-125/CENIPA/2014,1.0,2015-04-24,0,1,,2016-07-30,POUSO
1608,34936,ACIDENTE,FALHA DO MOTOR EM VOO,ITUPEVA,SP,BRASIL,****,2009-01-05,17:00:00,SIM,SERIPA-4,FINALIZADA,A-100/CENIPA/2012,1.0,2012-09-20,7,1,,2016-07-30,RETA FINAL
1609,48429,ACIDENTE,POUSO SEM TREM,SANTA TEREZINHA DE ITAIPU,PR,BRASIL,****,2013-05-22,19:30:00,SIM,SERIPA-5,ATIVA,A-099/CENIPA/2013,,,0,1,,2016-07-30,POUSO
1610,46093,ACIDENTE,PANE SECA,ESPINOSA,MG,BRASIL,****,2012-07-06,13:40:00,SIM,SERIPA-3,ATIVA,A-597/CENIPA/2016,,,0,1,,2016-07-30,NAVEGAÇÃO A BAIXA ALTURA
1611,46512,ACIDENTE,PANE SECA,JABOTICABAL,SP,BRASIL,****,2012-10-25,15:00:00,SIM,SERIPA-4,FINALIZADA,ENCERRADA NO RAI,,,0,1,,2016-07-30,CRUZEIRO
1612,52971,ACIDENTE,PERDA DE CONTROLE NO SOLO,JABOTICABAL,SP,BRASIL,SDJC,2015-01-24,20:00:00,***,SERIPA-4,,,,,0,1,,2016-07-30,DECOLAGEM
1613,37235,ACIDENTE,PERDA DE CONTROLE EM VOO,JACAREI,SP,BRASIL,****,2009-04-30,19:40:00,SIM,SERIPA-4,FINALIZADA,A-031/CENIPA/2013,1.0,2014-03-17,2,1,,2016-07-30,POUSO
1614,33435,ACIDENTE,FALHA DO MOTOR EM VOO,JACUPIRANGA,SP,BRASIL,****,2007-04-10,12:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,OUTRA FASE
1615,34915,ACIDENTE,FALHA DO MOTOR EM VOO,JAGUARIUNA,SP,BRASIL,****,2009-02-04,10:40:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
1616,49479,ACIDENTE,PERDA DE CONTROLE NO SOLO,JALES,SP,BRASIL,SDJL,2013-08-08,20:45:00,***,SERIPA-4,,,,,0,1,,2016-07-30,DECOLAGEM
1617,53629,ACIDENTE,FALHA DO MOTOR EM VOO,JALES,SP,BRASIL,SDJL,2015-12-08,10:20:00,SIM,SERIPA-4,ATIVA,A-162/CENIPA/2015,,,0,1,,2016-07-30,CRUZEIRO
1618,44612,ACIDENTE,MANOBRAS A BAIXA ALTURA,SAO JOAO DO CAIUA,PR,BRASIL,****,2011-05-03,13:30:00,SIM,SERIPA-5,ATIVA,A DEFINIR,,,0,1,,2016-07-30,OUTRA FASE
1619,52340,ACIDENTE,PERDA DE CONTROLE EM VOO,FAMA,MG,BRASIL,****,2014-09-20,15:00:00,SIM,SERIPA-3,ATIVA,A-158/CENIPA/2014,,,0,1,,2016-07-30,CRUZEIRO
1620,50333,ACIDENTE,FALHA DO MOTOR EM VOO,JARINU,SP,BRASIL,****,2013-11-11,12:10:00,SIM,SERIPA-4,FINALIZADA,A-205/CENIPA/2013 ,1.0,2016-03-18,1,1,,2016-07-30,MANOBRA
1621,46630,ACIDENTE,PERDA DE CONTROLE NO SOLO,JAU,SP,BRASIL,SDMV,2012-12-01,20:30:00,SIM,SERIPA-4,FINALIZADA,A-616/CENIPA/2014,1.0,2015-03-20,0,1,,2016-07-30,CORRIDA APÓS POUSO
1622,31595,ACIDENTE,PERDA DE CONTROLE EM VOO,PORTO SEGURO,BA,BRASIL,SNTZ,2008-01-08,13:45:00,SIM,SERIPA-2,FINALIZADA,A-065/CENIPA/2012,1.0,2012-07-03,4,1,,2016-07-30,DECOLAGEM
1623,44660,ACIDENTE,CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO,PORTO SEGURO,BA,BRASIL,****,2011-06-17,21:49:00,SIM,SERIPA-2,FINALIZADA,A-092/CENIPA/2012,1.0,2012-08-07,9,1,,2016-07-30,CRUZEIRO
1624,52552,INCIDENTE GRAVE,SAÍDA DE PISTA,PORTO SEGURO,BA,BRASIL,SBPS,2014-09-22,16:19:00,SIM,CENIPA,ATIVA,IG-159/CENIPA/2014,,,0,1,1.0,2016-07-30,POUSO
1625,37577,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,PORTO SEGURO,BA,BRASIL,****,2009-05-22,23:53:00,SIM,SERIPA-2,FINALIZADA,A-017/CENIPA/2010,1.0,2010-04-06,18,1,,2016-07-30,APROXIMAÇÃO FINAL
1626,48662,INCIDENTE GRAVE,COM TREM DE POUSO,PORTO SEGURO,BA,BRASIL,SBPS,2013-05-23,19:10:00,SIM,SERIPA-2,FINALIZADA,IG-100/CENIPA/2013,1.0,2013-09-16,1,1,,2016-07-30,POUSO
1627,46261,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,PORTO SEGURO,BA,BRASIL,SBPS,2012-08-08,18:50:00,SIM,SERIPA-2,FINALIZADA,A-042/CENIPA/2014,1.0,2014-06-09,1,1,,2016-07-30,POUSO
1628,43390,ACIDENTE,PANE SECA,PRADO,BA,BRASIL,****,2010-10-23,16:10:00,SIM,SERIPA-2,FINALIZADA,A-056/CENIPA/2011,1.0,2011-08-01,2,1,,2016-07-30,DESCIDA
1629,33480,ACIDENTE,PERDA DE CONTROLE EM VOO,SAO JOSE DOS PINHAIS,PR,BRASIL,****,2007-02-25,20:00:00,SIM,SERIPA-5,FINALIZADA,A-053/CENIPA/2010,1.0,2008-01-30,1,1,,2016-07-30,DECOLAGEM
1630,30316,ACIDENTE,PERDA DE CONTROLE EM VOO,SAO JOSE DOS PINHAIS,PR,BRASIL,****,2007-08-22,03:35:00,SIM,SERIPA-5,ATIVA,A-572/CENIPA/2016,,,0,1,,2016-07-30,SUBIDA
1631,47698,INCIDENTE GRAVE,COLISÃO EM VOO COM OBSTÁCULO,SAO JOSE DOS PINHAIS,PR,BRASIL,SBCT,2013-04-16,02:45:00,SIM,SERIPA-5,ATIVA,IG-068/CENIPA/2013,,,0,1,,2016-07-30,APROXIMAÇÃO FINAL
1632,50513,INCIDENTE GRAVE,COM TREM DE POUSO,SAO JOSE DOS PINHAIS,PR,BRASIL,SBCT,2013-12-03,14:10:00,SIM,SERIPA-5,FINALIZADA,IG-212/CENIPA/2013,1.0,2014-06-16,0,1,,2016-07-30,CIRCUITO DE TRÁFEGO
1633,44888,INCIDENTE GRAVE,FALHA DE SISTEMA / COMPONENTE,SAO JOSE DOS PINHAIS,PR,BRASIL,SBCT,2011-07-15,17:00:00,SIM,CENIPA,FINALIZADA,IG-532/CENIPA/2015 ,1.0,2016-06-03,11,1,,2016-07-30,SUBIDA
1634,53105,INCIDENTE GRAVE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,SAO MIGUEL DO IGUACU,PR,BRASIL,****,2015-02-03,20:00:00,***,SERIPA-5,,,,,0,1,,2016-07-30,CRUZEIRO
1635,46845,ACIDENTE,INDETERMINADA,FELIXLANDIA,MG,BRASIL,****,2012-12-08,19:56:00,***,SERIPA-3,,,,,0,1,,2016-07-30,NAVEGAÇÃO A BAIXA ALTURA
1636,51418,ACIDENTE,FALHA DO MOTOR EM VOO,JOSE BONIFACIO,SP,BRASIL,****,2014-01-21,14:30:00,SIM,SERIPA-4,ATIVA,A-017/CENIPA/2014,,,0,1,,2016-07-30,APROXIMAÇÃO FINAL
1637,28815,ACIDENTE,FALHA DO MOTOR EM VOO,FERROS,MG,BRASIL,****,2007-04-07,12:30:00,SIM,SERIPA-3,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CRUZEIRO
1638,29735,ACIDENTE,COLISÃO COM PÁSSARO,JUNDIAI,SP,BRASIL,****,2007-07-01,03:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,INDETERMINADA
1639,53574,ACIDENTE,FALHA DO MOTOR EM VOO,JUNDIAI,SP,BRASIL,****,2015-11-27,12:40:00,SIM,SERIPA-4,ATIVA,A-156/CENIPA/2015,,,0,1,,2016-07-30,APROXIMAÇÃO FINAL
1640,51536,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,JUNDIAI,SP,BRASIL,SBJD,2014-06-06,16:38:00,SIM,SERIPA-4,ATIVA,IG-102/CENIPA/2014,,,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
1641,38055,ACIDENTE,POUSO BRUSCO,JUNDIAI,SP,BRASIL,****,2009-07-07,15:40:00,SIM,SERIPA-4,FINALIZADA,A-073/CENIPA/2011,1.0,2011-08-29,5,1,,2016-07-30,POUSO
1642,46188,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,JUNDIAI,SP,BRASIL,SBJD,2012-07-29,14:46:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
1643,46306,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,JUNDIAI,SP,BRASIL,SBJD,2012-09-09,12:00:00,SIM,SERIPA-4,FINALIZADA,IG-182/CENIPA/2013,1.0,2014-01-08,0,1,,2016-07-30,POUSO
1644,49478,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO,JUNDIAI,SP,BRASIL,SBJD,2013-08-17,12:15:00,***,SERIPA-4,,,,,0,1,,2016-07-30,CHEQUE DE MOTOR OU ROTOR
1645,46181,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,JUNDIAI,SP,BRASIL,SBJD,2012-07-23,18:55:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
1646,47697,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,JUNDIAI,SP,BRASIL,SBJD,2013-04-21,14:55:00,SIM,SERIPA-4,FINALIZADA,IG-075/CENIPA/2013,1.0,2014-04-28,0,1,,2016-07-30,TÁXI
1647,43814,ACIDENTE,PANE SECA,JUNDIAI,SP,BRASIL,****,2011-02-04,20:30:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,DECOLAGEM
1648,45524,ACIDENTE,PERDA DE CONTROLE NO SOLO,JUNDIAI,SP,BRASIL,SBJD,2012-02-07,16:10:00,SIM,SERIPA-4,FINALIZADA,A-597/CENIPA/2014,1.0,2014-10-14,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
1649,31857,ACIDENTE,CORTE INVOLUNTÁRIO DO MOTOR,JUNDIAI,SP,BRASIL,****,2008-01-04,14:50:00,SIM,SERIPA-4,FINALIZADA,A-059/CENIPA/2011,1.0,2011-08-29,2,1,,2016-07-30,CIRCUITO DE TRÁFEGO
1650,53434,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,JUNDIAI,SP,BRASIL,SBJD,2015-08-11,12:20:00,SIM,SERIPA-4,FINALIZADA,IG-111/CENIPA/2015,1.0,2016-06-23,0,1,1.0,2016-07-30,ARREMETIDA NO SOLO
1651,38815,ACIDENTE,PERDA DE CONTROLE NO SOLO,JUNDIAI,SP,BRASIL,****,2009-12-20,21:10:00,SIM,SERIPA-4,FINALIZADA,A-573/CENIPA/2014,1.0,2014-08-22,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
1652,45757,ACIDENTE,PERDA DE CONTROLE EM VOO,JUNDIAI,SP,BRASIL,SBJD,2012-04-20,20:20:00,SIM,SERIPA-4,FINALIZADA,A-050/CENIPA/2014,1.0,2014-08-15,2,1,,2016-07-30,OUTRA FASE
1653,50753,ACIDENTE,FALHA DO MOTOR EM VOO,JUNDIAI,SP,BRASIL,SBJD,2014-03-16,16:30:00,***,SERIPA-4,,,,,0,1,,2016-07-30,CIRCUITO DE TRÁFEGO
1654,34339,ACIDENTE,PERDA DE CONTROLE NO SOLO,JUNDIAI,SP,BRASIL,****,2008-10-25,19:40:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,DECOLAGEM
1655,41155,ACIDENTE,PERDA DE CONTROLE NO SOLO,JUNDIAI,SP,BRASIL,SBJD,2010-05-20,19:35:00,SIM,SERIPA-4,FINALIZADA,A-070/CENIPA/2012,1.0,2012-07-03,5,1,,2016-07-30,CORRIDA APÓS POUSO
1656,49233,ACIDENTE,FALHA DO MOTOR EM VOO,JUNDIAI,SP,BRASIL,SBJD,2013-08-03,15:24:00,SIM,SERIPA-4,ATIVA,A-140/CENIPA/2013,,,0,1,,2016-07-30,DECOLAGEM
1657,41829,ACIDENTE,FALHA DO MOTOR EM VOO,JUNDIAI,SP,BRASIL,SBJD,2010-06-29,19:20:00,SIM,SERIPA-4,FINALIZADA,A-506/CENIPA/2015,1.0,2015-07-21,2,1,1.0,2016-07-30,DECOLAGEM
1658,46434,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,JUQUIA,SP,BRASIL,****,2012-10-03,11:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,NAVEGAÇÃO A BAIXA ALTURA
1659,45292,INCIDENTE GRAVE,COM TREM DE POUSO,FORMIGA,MG,BRASIL,****,2011-12-26,21:30:00,SIM,SERIPA-3,ATIVA,A DEFINIR,,,0,1,,2016-07-30,POUSO
1660,38875,ACIDENTE,PERDA DE CONTROLE NO SOLO,FORMIGA,MG,BRASIL,****,2009-12-20,17:00:00,SIM,SERIPA-3,FINALIZADA,A-512/CENIPA/2015,1.0,2015-07-15,1,1,1.0,2016-07-30,DECOLAGEM
1661,47133,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,RIACHAO DAS NEVES,BA,BRASIL,SDDQ,2013-03-06,13:50:00,SIM,SERIPA-2,FINALIZADA,IG-047/CENIPA/2013,1.0,2014-04-16,0,1,,2016-07-30,POUSO
1662,53166,INCIDENTE GRAVE,OUTROS TIPOS,RIACHAO DAS NEVES,BA,BRASIL,****,2015-03-24,14:45:00,SIM,SERIPA-2,FINALIZADA,IG-044/CENIPA/2015,1.0,2015-10-19,0,1,,2016-07-30,POUSO
1663,53477,ACIDENTE,INDETERMINADA,LAVINIA,SP,BRASIL,****,2015-09-04,05:00:00,SIM,SERIPA-4,FINALIZADA,A-122/CENIPA/2015,1.0,2016-02-15,0,1,1.0,2016-07-30,POUSO
1664,53341,ACIDENTE,PERDA DE CONTROLE EM VOO,SIQUEIRA CAMPOS,PR,BRASIL,,2015-06-17,21:00:00,***,SERIPA-5,,,,,0,1,,2016-07-30,INDETERMINADA
1665,49614,ACIDENTE,COM TREM DE POUSO,LEME,SP,BRASIL,SDLL,2013-09-05,14:40:00,***,SERIPA-4,,,,,0,1,,2016-07-30,CORRIDA APÓS POUSO
1666,53566,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,LENCOIS PAULISTA,SP,BRASIL,****,2015-11-09,19:30:00,SIM,SERIPA-4,ATIVA,A-148/CENIPA/2015,,,0,1,,2016-07-30,POUSO
1667,38379,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,LENCOIS PAULISTA,SP,BRASIL,****,2009-08-08,17:15:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,CORRIDA APÓS POUSO
1668,45821,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,LENCOIS PAULISTA,SP,BRASIL,****,2012-05-01,17:15:00,SIM,SERIPA-4,FINALIZADA,A-172/CENIPA/2013,1.0,2013-12-30,2,1,,2016-07-30,DECOLAGEM
1669,53111,ACIDENTE,PERDA DE CONTROLE EM VOO,TAPIRA,PR,BRASIL,****,2015-02-05,10:40:00,SIM,SERIPA-5,FINALIZADA,A-019/CENIPA/2015,1.0,2015-11-16,1,1,,2016-07-30,ESPECIALIZADA
1670,37815,ACIDENTE,OUTROS TIPOS,LIMEIRA,SP,BRASIL,****,2009-06-06,17:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,DECOLAGEM
1671,38426,ACIDENTE,FALHA DO MOTOR EM VOO,LIMEIRA,SP,BRASIL,****,2009-08-30,18:10:00,SIM,SERIPA-4,FINALIZADA,A-081/CENIPA/2011,1.0,2011-09-23,2,1,,2016-07-30,MANOBRA
1672,45589,ACIDENTE,PERDA DE CONTROLE EM VOO,LINS,SP,BRASIL,****,2012-03-02,17:34:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,DECOLAGEM
